               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  64,            0.039308,             0.02508,           0.0010829,             0.85241,             0.81778,             0.86038,              0.4498,            0.037219,            0.015836,           0.0058123,           0.0099376,           0.0099376,           0.0099376
                  65,             0.03863,            0.025292,           0.0012628,             0.84745,             0.83659,             0.87721,              0.4597,            0.036877,              0.0156,           0.0046783,           0.0099366,           0.0099366,           0.0099366
                  66,            0.038729,            0.023842,           0.0012017,              0.8543,             0.82982,             0.86788,             0.45066,            0.038025,            0.015644,           0.0050544,           0.0099357,           0.0099357,           0.0099357
                  67,            0.038969,            0.024563,            0.001186,             0.85388,              0.8254,             0.86339,             0.45043,            0.037487,            0.015538,           0.0045975,           0.0099347,           0.0099347,           0.0099347
                  68,            0.038545,            0.024458,           0.0012387,             0.84534,             0.82806,             0.86215,             0.44515,            0.036904,            0.015818,            0.006894,           0.0099337,           0.0099337,           0.0099337
                  69,            0.038646,            0.025159,           0.0012022,             0.87214,             0.84233,             0.89038,             0.47571,            0.036321,              0.0152,           0.0039401,           0.0099327,           0.0099327,           0.0099327
                  70,            0.038543,            0.024817,           0.0011619,             0.86507,             0.84133,             0.87692,             0.44741,             0.03656,            0.015328,           0.0053518,           0.0099317,           0.0099317,           0.0099317
                  71,            0.038641,            0.024604,           0.0012016,             0.84146,             0.84383,             0.85655,             0.44898,            0.037814,            0.015749,           0.0038841,           0.0099307,           0.0099307,           0.0099307
                  72,            0.038251,            0.024713,            0.001065,             0.84976,             0.83721,              0.8698,             0.46359,            0.037021,            0.015447,           0.0048513,           0.0099297,           0.0099297,           0.0099297
                  73,            0.038548,            0.024631,           0.0011225,             0.82628,             0.84776,             0.85923,             0.44371,            0.037322,             0.01588,           0.0045087,           0.0099287,           0.0099287,           0.0099287
                  74,            0.038088,            0.024185,           0.0010845,             0.85713,             0.83048,             0.87113,             0.45073,            0.037479,            0.015924,           0.0041768,           0.0099277,           0.0099277,           0.0099277
                  75,            0.037914,            0.025125,           0.0010496,             0.85624,             0.82821,             0.87508,             0.45799,            0.037142,             0.01541,           0.0064984,           0.0099267,           0.0099267,           0.0099267
                  76,             0.03749,            0.024028,           0.0011683,             0.86324,             0.82566,             0.86266,             0.43315,            0.039439,            0.016049,           0.0043483,           0.0099258,           0.0099258,           0.0099258
                  77,            0.037412,            0.023964,           0.0010799,             0.83443,             0.83248,              0.8513,             0.44075,            0.037788,            0.015723,           0.0055399,           0.0099248,           0.0099248,           0.0099248
                  78,            0.037629,            0.023954,           0.0011476,             0.84555,              0.8227,             0.85259,              0.4411,            0.037213,            0.016475,           0.0054366,           0.0099238,           0.0099238,           0.0099238
                  79,            0.038154,            0.023831,           0.0011143,             0.84646,             0.81707,              0.8584,             0.43479,            0.038131,             0.01667,           0.0048719,           0.0099228,           0.0099228,           0.0099228
                  80,            0.037731,             0.02404,           0.0011173,              0.8373,              0.8281,             0.86294,             0.45466,             0.03736,            0.016292,           0.0049768,           0.0099218,           0.0099218,           0.0099218
                  81,            0.037066,            0.023764,           0.0010673,             0.85183,             0.83163,             0.86641,             0.45645,            0.037045,            0.015719,           0.0047561,           0.0099208,           0.0099208,           0.0099208
                  82,            0.037179,            0.023514,           0.0011958,             0.84697,             0.82907,             0.86291,              0.4472,            0.037732,            0.015863,           0.0055664,           0.0099198,           0.0099198,           0.0099198
                  83,             0.03728,            0.024282,           0.0011618,             0.83689,             0.82529,             0.87181,             0.45047,            0.036819,            0.015909,           0.0048131,           0.0099188,           0.0099188,           0.0099188
                  84,            0.037667,            0.023892,           0.0010219,             0.84231,             0.83402,             0.86726,             0.44777,            0.037295,            0.016041,            0.005678,           0.0099178,           0.0099178,           0.0099178
                  85,            0.037516,             0.02401,           0.0010253,             0.85591,             0.82975,              0.8668,             0.45897,            0.036919,            0.015817,            0.004383,           0.0099168,           0.0099168,           0.0099168
                  86,             0.03685,            0.023713,           0.0010151,             0.85896,             0.84025,             0.87826,             0.45577,            0.037525,            0.015646,            0.004819,           0.0099159,           0.0099159,           0.0099159
                  87,            0.037553,            0.023958,          0.00098575,              0.8384,             0.84286,             0.87466,             0.45887,            0.037583,            0.016015,           0.0047267,           0.0099149,           0.0099149,           0.0099149
                  88,            0.036933,              0.0234,           0.0010156,             0.86117,             0.83991,             0.87436,             0.45166,            0.037355,            0.016105,           0.0049566,           0.0099139,           0.0099139,           0.0099139
                  89,            0.037272,            0.024523,           0.0011258,             0.85125,             0.81982,             0.86018,             0.44129,            0.038435,            0.016138,           0.0047637,           0.0099129,           0.0099129,           0.0099129
                  90,             0.03693,            0.023427,            0.001082,             0.83829,             0.82451,             0.87052,             0.45073,            0.037324,            0.016124,           0.0063868,           0.0099119,           0.0099119,           0.0099119
                  91,            0.036383,            0.023376,           0.0010267,             0.86564,              0.8218,             0.85526,             0.44584,            0.037777,            0.016746,           0.0050659,           0.0099109,           0.0099109,           0.0099109
                  92,            0.037051,            0.023646,           0.0010687,             0.85198,             0.84434,              0.8716,             0.45345,            0.037159,            0.015874,            0.005741,           0.0099099,           0.0099099,           0.0099099
                  93,            0.035915,            0.023232,           0.0009963,             0.83044,             0.82998,             0.85276,             0.44175,            0.037125,             0.01656,           0.0066034,           0.0099089,           0.0099089,           0.0099089
                  94,            0.036062,            0.022441,           0.0010519,             0.86685,             0.79523,             0.85928,             0.44542,             0.03826,            0.016623,           0.0058966,           0.0099079,           0.0099079,           0.0099079
                  95,            0.035842,            0.023008,          0.00090213,             0.85079,             0.80956,             0.86186,             0.44823,            0.037575,            0.016373,           0.0059243,           0.0099069,           0.0099069,           0.0099069
                  96,            0.036811,            0.023759,          0.00097727,             0.85483,             0.81942,             0.86834,             0.45046,            0.037887,             0.01627,           0.0045869,            0.009906,            0.009906,            0.009906
                  97,            0.035871,             0.02144,          0.00096627,             0.84894,             0.83423,              0.8671,             0.44105,            0.038314,            0.016797,           0.0046775,            0.009905,            0.009905,            0.009905
                  98,            0.036515,            0.022974,          0.00086609,             0.85045,              0.8269,             0.86232,             0.44282,            0.038043,            0.016617,            0.005439,            0.009904,            0.009904,            0.009904
