               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 111,            0.054659,            0.078397,                   0,             0.86378,             0.86076,             0.89932,             0.47498,            0.056376,            0.080734,                   0,           0.0094555,           0.0094555,           0.0094555
                 112,            0.058307,            0.075575,                   0,             0.90234,             0.87553,             0.89933,             0.47078,            0.052419,            0.078156,                   0,           0.0094506,           0.0094506,           0.0094506
                 113,             0.05764,            0.095321,                   0,             0.90359,             0.90954,              0.9125,             0.47026,            0.053859,            0.076347,                   0,           0.0094456,           0.0094456,           0.0094456
                 114,            0.053796,            0.081365,                   0,             0.90353,             0.90084,             0.91397,             0.49965,            0.051559,            0.075508,                   0,           0.0094407,           0.0094407,           0.0094407
                 115,            0.053798,            0.092121,                   0,             0.78643,             0.86709,             0.86726,             0.43396,            0.059006,            0.079758,                   0,           0.0094357,           0.0094357,           0.0094357
                 116,            0.061614,            0.081873,                   0,             0.89001,             0.87063,             0.89611,             0.51968,            0.050982,            0.077728,                   0,           0.0094307,           0.0094307,           0.0094307
                 117,            0.055508,            0.085199,                   0,             0.90092,             0.87975,             0.90094,             0.48593,            0.052695,             0.07798,                   0,           0.0094258,           0.0094258,           0.0094258
                 118,            0.053183,            0.088758,                   0,             0.91566,             0.89333,              0.9081,             0.50089,            0.050293,            0.076134,                   0,           0.0094208,           0.0094208,           0.0094208
                 119,            0.057337,             0.10725,                   0,             0.89255,              0.8938,             0.90278,             0.52273,            0.052204,            0.077232,                   0,           0.0094159,           0.0094159,           0.0094159
                 120,            0.058246,            0.073462,                   0,             0.91255,              0.9135,               0.923,             0.49982,            0.051139,            0.075623,                   0,           0.0094109,           0.0094109,           0.0094109
                 121,            0.052337,            0.083585,                   0,             0.89773,             0.90295,             0.91317,             0.52106,            0.052102,            0.076553,                   0,            0.009406,            0.009406,            0.009406
                 122,            0.056113,            0.073721,                   0,              0.9113,             0.91032,             0.91997,             0.52648,            0.050508,            0.075569,                   0,            0.009401,            0.009401,            0.009401
                 123,            0.051279,            0.076723,                   0,             0.86538,             0.86793,              0.8921,              0.5069,            0.052082,            0.077965,                   0,           0.0093961,           0.0093961,           0.0093961
                 124,            0.056949,            0.078236,                   0,             0.87214,              0.8922,             0.90128,               0.482,             0.05427,            0.077621,                   0,           0.0093912,           0.0093912,           0.0093912
                 125,            0.056525,            0.074463,                   0,             0.91456,             0.90333,             0.90794,             0.52883,            0.050447,            0.077545,                   0,           0.0093862,           0.0093862,           0.0093862
                 126,            0.052178,            0.077964,                   0,             0.89339,             0.90717,             0.90864,             0.51188,            0.051729,            0.078323,                   0,           0.0093813,           0.0093813,           0.0093813
                 127,            0.055981,            0.080833,                   0,             0.92139,             0.89451,             0.90059,             0.49452,            0.052879,             0.07885,                   0,           0.0093763,           0.0093763,           0.0093763
                 128,            0.061162,            0.089101,                   0,             0.90572,             0.87975,             0.90091,             0.48184,            0.052353,            0.081039,                   0,           0.0093714,           0.0093714,           0.0093714
                 129,            0.055059,            0.081548,                   0,             0.92768,             0.89311,             0.91056,             0.48238,            0.052284,            0.078491,                   0,           0.0093664,           0.0093664,           0.0093664
                 130,            0.055278,            0.078126,                   0,             0.91126,             0.89662,             0.91949,             0.50837,            0.050903,            0.076195,                   0,           0.0093615,           0.0093615,           0.0093615
                 131,            0.055674,            0.086636,                   0,             0.90238,             0.86709,             0.88526,              0.4257,            0.056682,            0.081673,                   0,           0.0093565,           0.0093565,           0.0093565
                 132,            0.063984,            0.072066,                   0,              0.9199,             0.89662,             0.92435,              0.5072,            0.052121,            0.077042,                   0,           0.0093516,           0.0093516,           0.0093516
                 133,            0.055617,            0.077753,                   0,             0.91692,             0.89662,             0.91107,             0.50196,            0.051402,            0.075592,                   0,           0.0093466,           0.0093466,           0.0093466
                 134,            0.052698,            0.080045,                   0,              0.9268,             0.89241,             0.92127,             0.52948,            0.050321,            0.075058,                   0,           0.0093416,           0.0093416,           0.0093416
                 135,            0.050707,            0.079741,                   0,              0.9299,             0.89555,             0.90703,             0.48156,            0.054626,            0.078903,                   0,           0.0093367,           0.0093367,           0.0093367
                 136,            0.056988,            0.087608,                   0,             0.92433,             0.89451,             0.92238,             0.51855,            0.050575,            0.075203,                   0,           0.0093317,           0.0093317,           0.0093317
                 137,            0.054141,            0.078586,                   0,             0.92157,             0.89246,             0.91556,             0.48843,            0.051194,            0.076401,                   0,           0.0093268,           0.0093268,           0.0093268
                 138,            0.052009,            0.078412,                   0,             0.90824,             0.90506,             0.92401,             0.51433,            0.050458,            0.075638,                   0,           0.0093219,           0.0093219,           0.0093219
                 139,            0.050234,            0.069504,                   0,             0.87396,             0.87131,             0.88623,             0.46387,            0.055406,            0.080193,                   0,           0.0093169,           0.0093169,           0.0093169
                 140,            0.061233,             0.07734,                   0,             0.88363,             0.84907,             0.90466,             0.47154,             0.05155,            0.082306,                   0,           0.0093119,           0.0093119,           0.0093119
                 141,            0.054408,            0.086776,                   0,             0.89625,             0.85653,             0.89579,             0.51227,            0.050317,            0.080673,                   0,            0.009307,            0.009307,            0.009307
                 142,            0.056385,            0.084274,                   0,             0.91387,             0.86498,             0.91653,             0.52136,            0.050197,            0.078384,                   0,            0.009302,            0.009302,            0.009302
                 143,            0.050567,            0.082882,                   0,             0.86835,             0.86287,             0.88393,             0.46487,            0.053965,               0.084,                   0,           0.0092971,           0.0092971,           0.0092971
