               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  56,            0.063601,            0.098007,                   0,             0.87835,             0.86498,             0.89138,             0.42833,            0.056461,            0.075378,                   0,           0.0099456,           0.0099456,           0.0099456
                  57,            0.062585,             0.10596,                   0,             0.86977,             0.90177,             0.89025,             0.44857,            0.056081,            0.077309,                   0,           0.0099446,           0.0099446,           0.0099446
                  58,            0.066015,             0.10188,                   0,             0.90516,             0.86584,             0.90382,             0.49645,            0.054367,            0.077484,                   0,           0.0099436,           0.0099436,           0.0099436
                  59,            0.062911,             0.10273,                   0,             0.89038,             0.85684,             0.87906,             0.42111,            0.055245,            0.077003,                   0,           0.0099426,           0.0099426,           0.0099426
                  60,            0.063865,             0.11478,                   0,             0.89977,             0.89451,             0.90523,             0.46493,            0.054224,            0.074936,                   0,           0.0099416,           0.0099416,           0.0099416
                  61,            0.061715,             0.10183,                   0,             0.89537,              0.8305,             0.89622,             0.43154,            0.055651,            0.075455,                   0,           0.0099406,           0.0099406,           0.0099406
                  62,            0.060035,             0.10095,                   0,             0.88003,             0.86076,             0.89306,             0.48128,            0.057195,            0.074295,                   0,           0.0099396,           0.0099396,           0.0099396
                  63,            0.065534,             0.10003,                   0,             0.89525,             0.91561,             0.91286,             0.49733,            0.051772,            0.072899,                   0,           0.0099386,           0.0099386,           0.0099386
                  64,            0.061164,             0.10357,                   0,             0.78514,             0.87114,             0.83576,             0.41602,            0.058784,            0.075066,                   0,           0.0099376,           0.0099376,           0.0099376
                  65,            0.062062,              0.0869,                   0,             0.88825,             0.87975,             0.88671,             0.40989,             0.05953,            0.075722,                   0,           0.0099366,           0.0099366,           0.0099366
                  66,            0.060987,            0.096888,                   0,             0.70376,             0.78688,             0.81529,             0.44901,            0.055804,            0.074844,                   0,           0.0099357,           0.0099357,           0.0099357
                  67,            0.062915,             0.09782,                   0,             0.89872,             0.89864,             0.90104,             0.50913,            0.052657,            0.075848,                   0,           0.0099347,           0.0099347,           0.0099347
                  68,            0.061158,            0.099933,                   0,             0.88519,              0.8692,              0.8964,             0.50031,            0.051946,            0.077316,                   0,           0.0099337,           0.0099337,           0.0099337
                  69,            0.060693,             0.10242,                   0,             0.87247,             0.84177,             0.87132,             0.47786,            0.053594,            0.082214,                   0,           0.0099327,           0.0099327,           0.0099327
                  70,            0.056771,            0.098397,                   0,             0.89992,             0.85443,             0.89131,             0.47032,            0.054288,            0.079193,                   0,           0.0099317,           0.0099317,           0.0099317
                  71,            0.060925,             0.10119,                   0,             0.88289,             0.89068,             0.91238,             0.47862,            0.053308,            0.074783,                   0,           0.0099307,           0.0099307,           0.0099307
                  72,            0.061039,            0.097863,                   0,             0.89474,             0.87873,             0.90937,             0.49229,            0.053691,            0.073761,                   0,           0.0099297,           0.0099297,           0.0099297
                  73,             0.06293,             0.10205,                   0,             0.85468,              0.8692,             0.89402,             0.49542,            0.054942,            0.076805,                   0,           0.0099287,           0.0099287,           0.0099287
                  74,            0.060012,            0.092158,                   0,             0.88917,             0.86709,             0.89203,             0.50755,            0.053381,            0.077114,                   0,           0.0099277,           0.0099277,           0.0099277
                  75,            0.061001,             0.10338,                   0,             0.91173,              0.8934,             0.90686,             0.50563,            0.053359,            0.075935,                   0,           0.0099267,           0.0099267,           0.0099267
                  76,            0.060528,             0.10744,                   0,             0.90365,             0.90717,             0.91762,             0.50551,            0.052062,              0.0765,                   0,           0.0099258,           0.0099258,           0.0099258
                  77,            0.059158,            0.093613,                   0,             0.86212,             0.84424,             0.89267,              0.4412,            0.057425,            0.078518,                   0,           0.0099248,           0.0099248,           0.0099248
                  78,            0.059278,            0.092975,                   0,             0.86749,             0.87764,             0.89739,             0.46477,            0.055292,            0.079918,                   0,           0.0099238,           0.0099238,           0.0099238
                  79,            0.057557,             0.10445,                   0,             0.91337,             0.86709,             0.89404,             0.47882,            0.057126,            0.080353,                   0,           0.0099228,           0.0099228,           0.0099228
                  80,            0.062371,            0.096985,                   0,              0.9059,             0.86287,             0.89316,             0.50402,            0.051318,             0.07991,                   0,           0.0099218,           0.0099218,           0.0099218
                  81,            0.060033,            0.088214,                   0,              0.8873,             0.87131,             0.89025,             0.47474,            0.056034,            0.081276,                   0,           0.0099208,           0.0099208,           0.0099208
                  82,            0.060076,            0.095873,                   0,             0.87468,             0.87342,             0.89042,             0.48642,            0.054454,            0.079224,                   0,           0.0099198,           0.0099198,           0.0099198
                  83,            0.060779,             0.11194,                   0,             0.90167,              0.9092,             0.90934,              0.5125,            0.052215,            0.076462,                   0,           0.0099188,           0.0099188,           0.0099188
                  84,            0.059715,            0.095661,                   0,             0.92207,             0.88397,             0.92188,             0.49837,            0.053342,            0.076103,                   0,           0.0099178,           0.0099178,           0.0099178
                  85,            0.058234,             0.10453,                   0,             0.85583,             0.89873,             0.88415,             0.45713,            0.054491,            0.078712,                   0,           0.0099168,           0.0099168,           0.0099168
                  86,            0.055894,            0.087283,                   0,             0.91994,             0.89692,             0.91387,             0.50243,            0.052096,            0.078613,                   0,           0.0099159,           0.0099159,           0.0099159
                  87,            0.059359,            0.097977,                   0,             0.91506,             0.89662,             0.90538,             0.51793,            0.050482,            0.077934,                   0,           0.0099149,           0.0099149,           0.0099149
