               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  57,            0.079118,             0.24627,            0.005124,             0.46228,             0.51895,             0.48991,             0.18696,            0.076907,             0.24423,           0.0079628,            0.008152,            0.008152,            0.008152
                  58,            0.086842,             0.22882,           0.0052213,             0.32884,             0.51176,             0.32083,             0.11138,            0.088899,             0.24097,            0.007407,            0.008119,            0.008119,            0.008119
                  59,            0.080978,             0.25728,           0.0047058,             0.47249,             0.53503,             0.51228,             0.20237,            0.075503,             0.26952,           0.0078308,            0.008086,            0.008086,            0.008086
                  60,             0.07616,             0.22879,           0.0045628,             0.48375,             0.58327,             0.54353,             0.23313,            0.072643,              0.2349,           0.0075279,            0.008053,            0.008053,            0.008053
                  61,            0.081158,             0.23952,           0.0043344,             0.43018,             0.53038,             0.46149,             0.20086,            0.081861,             0.26154,           0.0074539,             0.00802,             0.00802,             0.00802
                  62,            0.082307,             0.25355,           0.0047789,             0.50034,             0.56254,             0.53688,             0.23056,            0.074799,              0.2365,           0.0073193,            0.007987,            0.007987,            0.007987
                  63,            0.077096,             0.21392,           0.0049508,             0.42709,             0.55857,             0.46529,             0.18859,            0.084567,             0.24209,           0.0074623,            0.007954,            0.007954,            0.007954
                  64,            0.087002,             0.21422,           0.0045656,             0.47581,             0.58614,             0.53286,             0.23442,            0.075449,               0.236,           0.0073303,            0.007921,            0.007921,            0.007921
                  65,            0.080848,             0.23153,           0.0044684,             0.51477,             0.53708,             0.53205,             0.22334,            0.077965,             0.25019,           0.0073769,            0.007888,            0.007888,            0.007888
                  66,            0.079154,             0.25792,           0.0047735,             0.50801,              0.5763,              0.5411,             0.23716,            0.075117,             0.23547,           0.0072563,            0.007855,            0.007855,            0.007855
                  67,            0.077335,             0.26078,           0.0045445,             0.41985,             0.52727,             0.44221,             0.16935,            0.080929,             0.25609,           0.0076145,            0.007822,            0.007822,            0.007822
                  68,            0.081422,             0.24973,           0.0055744,             0.52944,             0.57234,             0.56928,               0.247,            0.072463,             0.23403,            0.007336,            0.007789,            0.007789,            0.007789
                  69,             0.07526,             0.22279,           0.0045118,             0.42907,             0.51336,             0.46595,             0.16803,            0.076065,             0.24982,           0.0075146,            0.007756,            0.007756,            0.007756
                  70,             0.07887,             0.22623,            0.004561,             0.51502,             0.57338,             0.54439,             0.23288,            0.073018,             0.23547,           0.0072739,            0.007723,            0.007723,            0.007723
                  71,            0.074231,             0.22157,           0.0041946,              0.4571,             0.51373,             0.44141,             0.14674,            0.084191,             0.25214,           0.0069256,             0.00769,             0.00769,             0.00769
                  72,            0.086628,             0.23846,           0.0042109,             0.55501,             0.57688,             0.55651,             0.24367,            0.075986,               0.236,           0.0064102,            0.007657,            0.007657,            0.007657
                  73,            0.076099,             0.23129,           0.0044989,             0.53654,             0.57935,             0.55161,             0.23312,            0.071567,             0.24091,            0.006702,            0.007624,            0.007624,            0.007624
                  74,            0.079593,             0.24805,           0.0038913,              0.4692,             0.55232,             0.49177,             0.18868,            0.075924,             0.23484,           0.0062061,            0.007591,            0.007591,            0.007591
                  75,            0.074259,             0.20279,           0.0046004,              0.4709,             0.58911,             0.51525,             0.22383,            0.080405,             0.24029,           0.0065475,            0.007558,            0.007558,            0.007558
                  76,            0.078824,             0.22109,           0.0041369,             0.53504,             0.54745,             0.53919,             0.23301,            0.074776,             0.23869,           0.0067844,            0.007525,            0.007525,            0.007525
                  77,            0.080376,             0.22338,           0.0039338,              0.5207,             0.55704,             0.53661,             0.21229,            0.077159,             0.23656,           0.0062916,            0.007492,            0.007492,            0.007492
