               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  49,            0.063643,             0.10412,                   0,             0.85841,             0.84177,             0.88279,             0.45929,            0.054937,            0.076759,                   0,           0.0095248,           0.0095248,           0.0095248
                  50,            0.062339,            0.097535,                   0,             0.70983,             0.85156,             0.79104,             0.40082,            0.057199,            0.075371,                   0,           0.0095149,           0.0095149,           0.0095149
                  51,            0.065048,             0.11114,                   0,               0.888,             0.87131,             0.90898,             0.49632,            0.052828,             0.07341,                   0,            0.009505,            0.009505,            0.009505
                  52,            0.061832,             0.10205,                   0,             0.75028,             0.81013,             0.82989,             0.43914,            0.058571,            0.076874,                   0,           0.0094951,           0.0094951,           0.0094951
                  53,            0.064186,             0.11339,                   0,             0.83377,             0.86768,             0.87466,             0.47426,             0.05548,            0.076431,                   0,           0.0094852,           0.0094852,           0.0094852
                  54,            0.061258,            0.096844,                   0,             0.73749,             0.82978,             0.80245,             0.42834,            0.060134,            0.079582,                   0,           0.0094753,           0.0094753,           0.0094753
                  55,            0.064856,            0.099732,                   0,             0.87773,             0.86287,             0.89291,              0.4367,            0.057699,            0.077759,                   0,           0.0094654,           0.0094654,           0.0094654
                  56,            0.063063,            0.094503,                   0,             0.88922,             0.84672,              0.8886,             0.43631,            0.055237,            0.077713,                   0,           0.0094555,           0.0094555,           0.0094555
                  57,            0.062927,             0.11001,                   0,              0.8477,             0.84599,              0.8725,             0.41767,            0.058349,            0.078598,                   0,           0.0094456,           0.0094456,           0.0094456
                  58,            0.059763,              0.1003,                   0,             0.87557,             0.85443,             0.89704,             0.47694,            0.055497,            0.076675,                   0,           0.0094357,           0.0094357,           0.0094357
                  59,            0.063983,             0.10184,                   0,             0.88404,             0.86854,             0.90769,             0.45292,             0.05592,            0.075012,                   0,           0.0094258,           0.0094258,           0.0094258
                  60,            0.064277,            0.098517,                   0,             0.88424,              0.8903,             0.88456,             0.46384,            0.051961,            0.074463,                   0,           0.0094159,           0.0094159,           0.0094159
                  61,            0.060535,            0.092891,                   0,             0.79779,              0.8074,             0.82866,             0.35628,             0.06436,            0.081665,                   0,            0.009406,            0.009406,            0.009406
                  62,             0.06029,            0.092678,                   0,             0.74256,             0.88235,             0.80935,             0.44939,            0.053633,            0.076462,                   0,           0.0093961,           0.0093961,           0.0093961
                  63,            0.058277,            0.086253,                   0,             0.89861,             0.82273,             0.87803,             0.42483,            0.057636,            0.079216,                   0,           0.0093862,           0.0093862,           0.0093862
                  64,            0.064018,             0.10792,                   0,             0.89734,             0.86667,              0.9018,             0.49161,             0.05297,             0.07634,                   0,           0.0093763,           0.0093763,           0.0093763
                  65,             0.05893,             0.10074,                   0,             0.88581,             0.88375,             0.90168,             0.48638,            0.052313,            0.077499,                   0,           0.0093664,           0.0093664,           0.0093664
                  66,            0.058589,             0.10026,                   0,             0.83423,             0.79747,             0.85833,             0.45796,            0.054897,            0.078033,                   0,           0.0093565,           0.0093565,           0.0093565
                  67,            0.059935,            0.099131,                   0,             0.91881,              0.9073,             0.91148,             0.51498,            0.050477,            0.075073,                   0,           0.0093466,           0.0093466,           0.0093466
                  68,            0.059536,            0.097031,                   0,             0.83838,             0.87553,             0.89374,             0.47123,            0.055696,            0.076767,                   0,           0.0093367,           0.0093367,           0.0093367
                  69,            0.059846,             0.10181,                   0,             0.91486,             0.89451,             0.91342,             0.49178,            0.053071,            0.075043,                   0,           0.0093268,           0.0093268,           0.0093268
                  70,            0.057421,            0.098731,                   0,             0.89571,             0.87975,             0.91458,             0.49632,            0.052216,            0.075226,                   0,           0.0093169,           0.0093169,           0.0093169
                  71,            0.061899,            0.096138,                   0,             0.89815,             0.89295,             0.92104,              0.5269,            0.052882,            0.075073,                   0,            0.009307,            0.009307,            0.009307
                  72,            0.061984,            0.087131,                   0,             0.88542,             0.89662,             0.91916,             0.48587,            0.053911,            0.076027,                   0,           0.0092971,           0.0092971,           0.0092971
                  73,            0.060415,            0.092652,                   0,             0.90903,             0.90648,             0.92328,             0.49726,            0.053184,            0.074249,                   0,           0.0092872,           0.0092872,           0.0092872
                  74,            0.054005,            0.079703,                   0,             0.89783,             0.88984,             0.91204,             0.50712,            0.053291,            0.075546,                   0,           0.0092773,           0.0092773,           0.0092773
                  75,             0.05767,            0.094558,                   0,             0.88929,             0.87764,             0.90568,             0.43945,            0.055017,            0.075912,                   0,           0.0092674,           0.0092674,           0.0092674
                  76,            0.061298,            0.093571,                   0,             0.93288,             0.88608,             0.90818,             0.49907,            0.052744,            0.075653,                   0,           0.0092575,           0.0092575,           0.0092575
                  77,            0.061385,             0.10413,                   0,             0.91219,             0.89241,             0.91997,             0.45878,            0.054576,            0.076233,                   0,           0.0092476,           0.0092476,           0.0092476
                  78,             0.05703,             0.10058,                   0,             0.91452,             0.90295,             0.90809,             0.52354,            0.050648,            0.077202,                   0,           0.0092377,           0.0092377,           0.0092377
                  79,            0.057042,             0.10316,                   0,             0.91269,             0.90415,             0.92232,             0.52865,            0.050742,            0.076828,                   0,           0.0092278,           0.0092278,           0.0092278
                  80,             0.05935,            0.097935,                   0,             0.89478,              0.8903,             0.91179,             0.52887,            0.050092,            0.075745,                   0,           0.0092179,           0.0092179,           0.0092179
                  81,            0.057928,            0.099679,                   0,             0.91674,              0.9135,              0.9216,             0.51892,            0.050992,            0.077545,                   0,            0.009208,            0.009208,            0.009208
                  82,            0.058753,            0.094235,                   0,             0.90431,             0.89873,             0.91692,             0.52555,            0.051537,            0.076401,                   0,           0.0091981,           0.0091981,           0.0091981
                  83,            0.058417,             0.11265,                   0,              0.8982,             0.89451,             0.90158,             0.43096,            0.054361,             0.07814,                   0,           0.0091882,           0.0091882,           0.0091882
                  84,            0.059779,             0.09101,                   0,             0.90959,             0.90084,             0.91486,             0.50216,            0.051718,            0.074814,                   0,           0.0091783,           0.0091783,           0.0091783
                  85,            0.057121,            0.092008,                   0,             0.88881,             0.91561,             0.91363,             0.48276,            0.053373,            0.077232,                   0,           0.0091684,           0.0091684,           0.0091684
                  86,            0.058756,            0.093338,                   0,             0.90098,             0.89451,             0.90578,             0.49433,            0.052976,            0.076233,                   0,           0.0091585,           0.0091585,           0.0091585
                  87,            0.059061,            0.095751,                   0,             0.89862,             0.88608,             0.91143,             0.53324,            0.050457,            0.075287,                   0,           0.0091486,           0.0091486,           0.0091486
                  88,            0.057491,            0.099963,                   0,             0.91401,             0.88819,              0.9265,             0.49601,            0.054219,            0.078094,                   0,           0.0091387,           0.0091387,           0.0091387
                  89,            0.055889,            0.087987,                   0,             0.91261,             0.89662,             0.90423,              0.5026,            0.051411,            0.077576,                   0,           0.0091288,           0.0091288,           0.0091288
                  90,            0.056699,            0.088177,                   0,             0.85654,              0.8692,             0.90622,             0.45076,            0.053527,            0.078239,                   0,           0.0091189,           0.0091189,           0.0091189
                  91,            0.058176,            0.096236,                   0,             0.89566,             0.90084,             0.90128,             0.53286,            0.049367,            0.076309,                   0,            0.009109,            0.009109,            0.009109
                  92,            0.056589,             0.10392,                   0,             0.87354,             0.87439,             0.88322,             0.43899,            0.054946,            0.078705,                   0,           0.0090991,           0.0090991,           0.0090991
                  93,            0.057914,            0.090306,                   0,             0.90075,             0.89986,             0.90736,             0.51753,            0.050866,            0.076912,                   0,           0.0090892,           0.0090892,           0.0090892
                  94,            0.059176,            0.096495,                   0,             0.90496,             0.90295,               0.915,             0.52378,            0.052497,            0.076302,                   0,           0.0090793,           0.0090793,           0.0090793
                  95,            0.054475,            0.092307,                   0,             0.90824,             0.89873,             0.90971,             0.47308,            0.053796,            0.076469,                   0,           0.0090694,           0.0090694,           0.0090694
                  96,            0.057981,            0.096056,                   0,             0.90562,             0.90295,             0.90889,             0.49537,            0.050501,            0.074883,                   0,           0.0090595,           0.0090595,           0.0090595
                  97,            0.057621,            0.083879,                   0,             0.92454,             0.88186,             0.90214,             0.50081,            0.052985,            0.076942,                   0,           0.0090496,           0.0090496,           0.0090496
                  98,            0.057623,             0.09524,                   0,             0.90942,             0.88962,             0.90744,             0.50249,             0.05161,            0.077171,                   0,           0.0090397,           0.0090397,           0.0090397
                  99,            0.055195,            0.090539,                   0,             0.91698,             0.88543,             0.89646,              0.4967,            0.051873,            0.076477,                   0,           0.0090298,           0.0090298,           0.0090298
                 100,            0.058093,            0.092017,                   0,              0.9225,             0.87553,             0.89926,             0.45888,            0.054816,            0.076668,                   0,           0.0090199,           0.0090199,           0.0090199
                 101,            0.060488,            0.079471,                   0,             0.91816,             0.87575,             0.89547,             0.46454,            0.054092,              0.0793,                   0,             0.00901,             0.00901,             0.00901
                 102,            0.058344,            0.086459,                   0,             0.90904,             0.88556,             0.91598,             0.47047,             0.05562,            0.078964,                   0,           0.0090001,           0.0090001,           0.0090001
                 103,            0.058162,            0.095129,                   0,             0.91549,             0.87342,             0.91353,             0.44635,            0.055136,            0.078636,                   0,           0.0089902,           0.0089902,           0.0089902
                 104,            0.057769,            0.093192,                   0,             0.90105,             0.87975,             0.90748,             0.50595,            0.051308,            0.078522,                   0,           0.0089803,           0.0089803,           0.0089803
                 105,            0.057483,            0.088863,                   0,             0.90453,             0.88186,             0.90936,             0.46731,            0.056928,            0.080299,                   0,           0.0089704,           0.0089704,           0.0089704
                 106,            0.057878,            0.094099,                   0,             0.92978,             0.88819,             0.92175,             0.51181,             0.05088,            0.078445,                   0,           0.0089605,           0.0089605,           0.0089605
                 107,            0.055453,            0.091695,                   0,             0.90821,             0.89761,             0.92335,              0.4782,            0.052369,            0.076931,                   0,           0.0089506,           0.0089506,           0.0089506
                 108,            0.055028,            0.075892,                   0,             0.91078,              0.9045,             0.92245,             0.53352,             0.04928,            0.076889,                   0,           0.0089407,           0.0089407,           0.0089407
                 109,            0.054202,            0.093999,                   0,             0.90459,             0.90717,             0.92656,             0.51071,            0.052748,            0.080086,                   0,           0.0089308,           0.0089308,           0.0089308
                 110,            0.056299,            0.094543,                   0,             0.90873,             0.90318,             0.90924,             0.53052,            0.050423,            0.078003,                   0,           0.0089209,           0.0089209,           0.0089209
                 111,            0.056577,             0.08838,                   0,             0.91561,             0.89269,             0.90314,             0.47532,            0.052182,             0.08004,                   0,            0.008911,            0.008911,            0.008911
                 112,            0.058241,            0.099534,                   0,             0.91554,             0.89188,             0.90797,             0.54444,            0.049826,            0.076126,                   0,           0.0089011,           0.0089011,           0.0089011
                 113,            0.055729,            0.099565,                   0,             0.91852,             0.90084,             0.90556,             0.49854,             0.05134,            0.077942,                   0,           0.0088912,           0.0088912,           0.0088912
                 114,            0.054171,            0.085935,                   0,             0.93514,             0.88204,             0.92101,             0.52625,            0.050406,            0.075844,                   0,           0.0088813,           0.0088813,           0.0088813
                 115,            0.058196,             0.09818,                   0,             0.90979,             0.89364,             0.90591,             0.52184,            0.050318,            0.075203,                   0,           0.0088714,           0.0088714,           0.0088714
                 116,            0.056492,            0.095545,                   0,              0.9196,              0.8903,             0.92261,             0.54276,            0.050067,            0.074783,                   0,           0.0088615,           0.0088615,           0.0088615
                 117,            0.055137,            0.088119,                   0,             0.91407,              0.8977,             0.91127,             0.53143,            0.050607,            0.076485,                   0,           0.0088516,           0.0088516,           0.0088516
                 118,            0.058138,            0.094117,                   0,             0.89458,             0.91772,             0.91478,             0.53158,            0.053203,            0.077545,                   0,           0.0088417,           0.0088417,           0.0088417
                 119,            0.056988,            0.097475,                   0,                0.91,             0.91561,             0.90727,             0.50211,            0.051109,            0.077438,                   0,           0.0088318,           0.0088318,           0.0088318
                 120,            0.055177,            0.084129,                   0,             0.92328,             0.90506,             0.91465,             0.52382,            0.050348,            0.076279,                   0,           0.0088219,           0.0088219,           0.0088219
                 121,            0.058837,            0.090074,                   0,             0.90604,             0.89515,              0.8974,             0.49088,             0.05218,            0.079285,                   0,            0.008812,            0.008812,            0.008812
                 122,             0.05442,            0.092883,                   0,             0.91448,             0.89451,             0.91277,             0.52549,            0.051214,            0.077263,                   0,           0.0088021,           0.0088021,           0.0088021
                 123,            0.056995,            0.092337,                   0,             0.90059,             0.89827,             0.90426,             0.49751,            0.052572,            0.077927,                   0,           0.0087922,           0.0087922,           0.0087922
                 124,            0.057673,            0.091913,                   0,             0.91061,             0.90259,             0.91112,             0.50748,            0.050989,            0.077118,                   0,           0.0087823,           0.0087823,           0.0087823
                 125,            0.058444,            0.086107,                   0,             0.89476,             0.87889,             0.90261,             0.45917,            0.058077,            0.079079,                   0,           0.0087724,           0.0087724,           0.0087724
                 126,              0.0581,             0.10121,                   0,              0.8891,             0.90928,             0.90641,             0.51749,            0.050714,             0.07766,                   0,           0.0087625,           0.0087625,           0.0087625
                 127,            0.054853,            0.095524,                   0,             0.89055,              0.9098,             0.90343,             0.48718,            0.051643,            0.078125,                   0,           0.0087526,           0.0087526,           0.0087526
                 128,             0.05788,            0.091084,                   0,             0.91062,             0.90279,             0.91437,             0.52026,            0.050997,            0.076416,                   0,           0.0087427,           0.0087427,           0.0087427
                 129,            0.057652,            0.088065,                   0,             0.89844,             0.89662,             0.90264,             0.50226,            0.052716,            0.077759,                   0,           0.0087328,           0.0087328,           0.0087328
                 130,            0.056615,            0.085065,                   0,             0.91785,             0.88608,             0.90831,              0.5189,            0.051072,            0.077995,                   0,           0.0087229,           0.0087229,           0.0087229
                 131,            0.053614,            0.087917,                   0,             0.91948,             0.88397,             0.90896,             0.52526,             0.05049,            0.077126,                   0,            0.008713,            0.008713,            0.008713
                 132,            0.053603,            0.091457,                   0,             0.89889,             0.90027,             0.91006,             0.53984,            0.048935,            0.075813,                   0,           0.0087031,           0.0087031,           0.0087031
                 133,            0.055649,            0.096007,                   0,             0.90015,              0.9129,             0.91823,             0.49675,            0.051579,            0.077698,                   0,           0.0086932,           0.0086932,           0.0086932
                 134,            0.051943,            0.087672,                   0,             0.92794,             0.89662,             0.91593,             0.53166,            0.050178,            0.078712,                   0,           0.0086833,           0.0086833,           0.0086833
                 135,            0.053074,            0.077753,                   0,             0.92782,             0.89488,             0.92273,             0.53338,            0.050783,             0.07933,                   0,           0.0086734,           0.0086734,           0.0086734
                 136,            0.055283,            0.086695,                   0,             0.92262,              0.9056,             0.91527,             0.53711,            0.049463,            0.079025,                   0,           0.0086635,           0.0086635,           0.0086635
                 137,            0.055715,            0.096272,                   0,             0.90393,             0.91139,             0.92052,               0.532,            0.050671,            0.080048,                   0,           0.0086536,           0.0086536,           0.0086536
                 138,            0.051509,            0.082591,                   0,             0.90711,             0.89241,             0.92002,             0.52587,            0.050825,            0.079002,                   0,           0.0086437,           0.0086437,           0.0086437
                 139,            0.057361,            0.093902,                   0,              0.9047,             0.89662,             0.90783,             0.49516,            0.050734,             0.07933,                   0,           0.0086338,           0.0086338,           0.0086338
                 140,            0.056044,             0.08974,                   0,             0.89913,              0.9135,             0.91827,             0.53192,            0.050052,            0.076569,                   0,           0.0086239,           0.0086239,           0.0086239
                 141,            0.055686,            0.096386,                   0,             0.90707,             0.90603,             0.91661,             0.51994,            0.050101,             0.07782,                   0,            0.008614,            0.008614,            0.008614
